file,buffer_cm,mean_lightness,std_lightness,n_px,area_cm2,pixels_per_cm
S1-02_before_roi_data.mat,7.0,0.45565080642700195,0.05746921896934509,2806444,1693.6652855926566,40.7065594779785
S1-02_before_roi_data.mat,7.5,0.45578205585479736,0.05815821886062622,2934934,1771.207916960252,40.7065594779785
S1-02_before_roi_data.mat,8.0,0.4558719992637634,0.05862653627991676,3065026,1849.7173418172313,40.7065594779785
S1-02_before_roi_data.mat,8.5,0.45582038164138794,0.05890785530209541,3198522,1930.2810519662587,40.7065594779785
MRG1_roi_data.mat,-8.5,0.7928428649902344,0.01549837552011013,749250,225.91708390526279,57.58890740031008
MRG1_roi_data.mat,-8.0,0.7936263084411621,0.015569225884974003,855648,257.9986666791729,57.58890740031008
MRG1_roi_data.mat,-7.5,0.7943383455276489,0.015700455754995346,968527,292.03442845980976,57.58890740031008
MRG1_roi_data.mat,-7.0,0.7949423789978027,0.01588272675871849,1086211,327.51901451560815,57.58890740031008
MRG1_roi_data.mat,-6.5,0.7955682277679443,0.01601625233888626,1211949,365.4320773065056,57.58890740031008
MRG1_roi_data.mat,-6.0,0.7961919903755188,0.016168387606739998,1344146,405.29268556946727,57.58890740031008
MRG1_roi_data.mat,-5.5,0.7967309951782227,0.016329562291502953,1483124,447.1979301300086,57.58890740031008
MRG1_roi_data.mat,-5.0,0.7971532344818115,0.016446590423583984,1628284,490.96719793072657,57.58890740031008
MRG1_roi_data.mat,-4.5,0.7974486351013184,0.016546346247196198,1777777,536.0429705356642,57.58890740031008
MRG1_roi_data.mat,-4.0,0.7976707816123962,0.016578923910856247,1935814,583.6949667840939,57.58890740031008
MRG1_roi_data.mat,-3.5,0.7979399561882019,0.016641130670905113,2100298,633.2908902129537,57.58890740031008
MRG1_roi_data.mat,-3.0,0.7981740236282349,0.016797978430986404,2271618,684.9480337760497,57.58890740031008
MRG1_roi_data.mat,-2.5,0.7983405590057373,0.016956433653831482,2449087,738.4592502773284,57.58890740031008
MRG1_roi_data.mat,-2.0,0.7984591722488403,0.017161298543214798,2630384,793.1247018098909,57.58890740031008
MRG1_roi_data.mat,-1.5,0.798552930355072,0.017382707446813583,2820704,850.5108071270074,57.58890740031008
MRG1_roi_data.mat,-1.0,0.7985855340957642,0.017567109316587448,3017497,909.848679256428,57.58890740031008
MRG1_roi_data.mat,-0.5,0.7985779047012329,0.017708327621221542,3220324,971.0059490292044,57.58890740031008
MRG1_roi_data.mat,0.0,0.7985442280769348,0.017812367528676987,3427014,1033.3280071838642,57.58890740031008
MRG1_roi_data.mat,0.5,0.7985363006591797,0.01787916012108326,3639340,1097.3494563093482,57.58890740031008
MRG1_roi_data.mat,1.0,0.7984945178031921,0.017931969836354256,3859427,1163.711035549198,57.58890740031008
MRG1_roi_data.mat,1.5,0.798440158367157,0.01800445280969143,4085159,1231.7747194785977,57.58890740031008
MRG1_roi_data.mat,2.0,0.7983388900756836,0.018061438575387,4316046,1301.3927611891543,57.58890740031008
MRG1_roi_data.mat,2.5,0.798150360584259,0.01815751940011978,4549085,1371.659683199429,57.58890740031008
MRG1_roi_data.mat,3.0,0.7979540228843689,0.01822490058839321,4790325,1444.399406017321,57.58890740031008
MRG1_roi_data.mat,3.5,0.7977261543273926,0.01828780397772789,5037157,1518.8252527367124,57.58890740031008
MRG1_roi_data.mat,4.0,0.7974724769592285,0.018360668793320656,5288756,1594.688465807757,57.58890740031008
